tsl情感,tsl主题,byd情感,byd主题
0.380553413,0,0.5,0
0.954848009,0,0.176272769,2
0.003846825,3,0.457599279,1
0.206656011,0,0.925532454,0
0.056821038,0,0.908993607,0
0.931380293,0,0.618827374,5
0.642933582,4,0.075410799,5
0.001450321,4,0.013872042,0
0.006839019,3,0.908993607,0
0.380553413,0,0.833271412,0
0.380553413,0,0.019936832,0
0.638959306,2,0.099096071,1
0.670851308,3,0.590070922,0
0.359941793,1,0.889007665,2
0.642933582,4,0.5,0
0.922282036,5,0.149177231,0
0.649171159,5,0.686041398,5
0.047718769,0,0.937966143,3
0.380553413,0,0.149177231,0
0.116583706,0,0.063323304,5
0.461628335,0,0.53922278,0
0.116754145,0,0.344140268,4
0.049112026,3,9.52E-07,3
0.049112026,3,0.966956883,3
0.034568033,0,0.057132487,2
0.339381199,0,0.629577218,0
0.430989456,1,0.887780727,0
0.507640384,0,0.016556181,0
0.063271305,0,0.016556181,0
0.214166364,1,0.728182436,4
0.045325573,0,0.83696638,0
0.380553413,0,0.908993607,0
0.380553413,0,0.417767463,1
0.988026153,6,0.023174265,0
0.188387382,6,0.697976811,0
0.263807181,0,0.799996576,0
0.380553413,0,0.887780727,0
0.676929349,0,0.162156131,0
0.380553413,0,0.938410588,2
0.015,0,0.9,0
0.67697334,0,0.983351148,3
0.053393673,0,0.714971938,0
0.54966945,2,0.457865887,2
0.301476365,0,0.882414707,0
0.263807181,0,0.149177231,0
0.087974593,0,0.728182436,4
0.263807181,0,0.84379389,1
0.380553413,0,0.149177231,0
0.380553413,0,0.149177231,0
0.049112026,3,0.908993607,0
0.877400912,0,0.938723824,0
0.508696586,0,2.43E-10,5
0.508696586,0,0.11229499,0
0.676989252,0,0.032812365,0
0.400122939,0,0.023174265,0
0.068031078,0,0.797617425,0
0.265800664,0,0.533780244,0
0.398235062,0,0.887780727,0
0.021059864,0,0.484387631,1
0.380553413,0,0.901119812,3
0.359941793,1,0.598540534,0
0.060049476,0,0.887780727,0
0.038383154,3,0.032812365,0
0.274785501,0,0.149177231,0
0.274785501,0,0.572859016,0
0.317455156,5,0.026569741,0
0.039853378,2,0.162156131,0
0.320662183,0,0.539637831,5
0.35021441,0,0.024202427,0
,0,0.979384186,3
0.004556066,4,0.882414707,0
0.935619799,0,0.543212165,0
0.368722654,2,0.908993607,0
0.368722654,2,0.63085134,3
0.263807181,0,0.887780727,0
0.049112026,3,0.267467237,2
0.049112026,3,0.048829138,5
0.263807181,0,0.862038576,0
0.086853129,0,0.999765022,3
0.97728144,0,0.378740722,2
0.976338627,0,0.676929349,0
0.049112026,3,0.908993607,0
0.652420537,2,0.089988724,5
0.148945011,0,0.017809647,0
0.263807181,0,0.602459016,1
0.640749853,2,0.799408564,2
0.192394561,1,0.019936832,0
0.049112026,3,0.016556181,0
0.263807181,0,0.192472659,1
0.732579186,3,0.887780727,0
0.016073883,3,0.142078435,0
0.380553413,0,0.887780727,0
0.834311068,0,0.025612838,1
0.54966945,2,0.404544419,1
0.263807181,0,0.941828755,1
0.386660977,5,0.18953783,0
0.081556017,0,0.593883846,0
0.380553413,0,0.162156131,0
0.214239082,0,0.679785081,0
0.126869439,0,0.170052622,1
0.886778248,4,0.558449706,1
0.599417934,1,0.89518123,5
0.263807181,0,0.673047824,4
0.18828712,0,0.716992476,0
0.998492803,0,0.552081709,0
0.013914145,0,0.000358594,4
0.09191576,0,0.225852482,4
0.064427044,0,0.908974359,4
0.263807181,0,0.673047824,4
0.588342191,3,0.966956883,3
0.992942019,0,0.908993607,0
0.180883948,0,0.814352151,5
0.058637476,0,0.987622869,3
0.2,0,0.979680813,3
0.611539938,1,0.329684781,0
0.943437344,0,0.941148013,3
0.54966945,2,0.016556181,0
0.67130686,4,0.149177231,0
0.47826087,0,0.883763328,2
0.188582012,0,0.298147238,0
0.263807181,0,0.5,0
0.797828491,4,0.684800264,0
0.676929349,5,0.684800264,0
0.676929349,0,0.997939167,3
0.599417934,1,0.937966143,3
0.956151603,2,0.49910339,4
0.241951174,0,0.009480775,0
0.210437277,0,0.348501814,2
0.380553413,0,0.673047824,4
0.018623802,6,0.577864261,0
0.049112026,3,0.011488124,2
0.263807181,0,0.133490044,5
0.061430813,2,0.09253028,1
0.89955244,0,0.026569741,0
0.86910032,2,0.918670664,0
0.263807181,0,0.862038576,0
0.021703578,4,0.016556181,0
0.413251556,0,0.119137111,5
0.975777157,0,0.989275856,1
0.263807181,0,0.964188709,5
0.469628034,0,0.579512295,0
0.999976788,3,0.862038576,0
0.151087985,1,0.473767218,4
0.699999997,5,0.999133505,5
0.026395767,2,0.699985187,4
0.69028046,2,0.810850138,2
0.54966945,2,0.298213644,0
0.263807181,0,0.019936832,0
0.462475796,0,0.625914617,3
0.392720679,0,0.673047824,4
0.049112026,3,0.909697163,3
0.209109267,6,0.777949077,0
0.813936076,0,0.012335127,2
0.971826069,3,0.923523526,0
0.994207325,4,0.098439587,0
0.27086312,0,0.149177231,0
0.380553413,0,0.036458914,0
0.160283966,4,0.149177231,0
0.265800664,0,0.835364472,1
0.380553413,0,0.142078435,0
0.337692626,0,0.142078435,0
0.382362643,0,0.887780727,0
0.273706624,0,0.149177231,0
0.263807181,0,0.448186095,2
0.359941793,1,0.941359187,2
0.005424223,2,0.983624532,1
0.54966945,2,0.734028334,5
0.359941793,1,0.672236631,0
0.010914119,4,0.156895981,1
0.054869763,4,0.571876852,1
0.01317507,4,0.974473861,1
0.125,4,0.032454259,1
0.863726434,0,0.382545952,1
0.186644003,0,0.382545952,1
0.862695886,0,0.508696586,0
0.927306682,2,0.029577218,0
0.263807181,0,0.882414707,0
0.312172104,0,0.922495615,3
0.125536394,1,0.026569741,0
0.380553413,0,0.516999188,0
0.06886072,0,0.031020725,5
0.380553413,0,0.000301835,0
0.015,0,0.797617425,0
0.263807181,0,0.996570829,3
0.309471465,0,0.267467237,2
0.850303632,0,0.98180585,5
0.819897661,4,0.313385808,4
0.263807181,0,0.149177231,0
0.263807181,0,0.902589552,1
0.305094124,0,0.908993607,0
0.299417934,1,0.941148013,3
0.380553413,0,0.941148013,3
0.086141831,6,0.941148013,3
0.503272058,0,0.941148013,3
0.54966945,2,0.882414707,0
0.925261706,3,0.887780727,0
0.54966945,2,0.908993607,0
0.227364611,0,0.586209109,0
0.999622477,3,0.976364892,5
0.642933582,0,0.009122492,3
0.015,0,0.69204034,3
0.979734236,0,0.738327016,1
0.750568757,4,0.908993607,0
0.223660291,5,0.962105589,5
0.203773772,5,0.968642931,3
0.109995267,5,0.913095561,0
0.698079782,5,0.908993607,0
0.203773772,5,0.797617425,0
0.49999997,5,0.021483086,0
0.174822987,5,0.007353716,0
0.992995569,4,0.887780727,0
0.688914513,3,0.908993607,0
0.54966945,2,0.019936832,0
0.54966945,2,0.018678214,0
0.788981168,2,0.909697163,3
0.54966945,2,0.725051751,5
0.93544358,2,0.024683675,5
0.958573082,2,0.033963728,3
0.139889024,1,0.675124805,0
0.016920468,2,0.922495615,3
0.645803272,2,0.142078435,0
0.011646755,5,0.047488387,3
0.380553413,0,0.050873009,1
0.380553413,0,0.240070145,1
0.263807181,0,0.021483086,0
0.380553413,0,0.339146522,0
0.821839218,2,0.149177231,0
0.982909253,3,0.51227831,4
0.380553413,0,0.115364137,5
0.065473838,0,0.132538765,2
0.080302089,0,0.526994224,1
0.002546867,0,0.601173622,0
0.01966521,4,0.797617425,0
0.008613571,1,0.027910726,2
0.002728579,2,0.777949077,0
0.0292938,0,0.908993607,0
0.280972808,0,0.887529743,3
0.012613801,0,0.908993607,0
0.145776882,0,0.999318501,5
0.003231368,0,0.799996576,0
0.540310057,3,0.797617425,0
0.209188349,0,0.937966143,3
0.015,0,0.032812365,0
0.366972477,0,0.777949077,0
0.366175325,0,0.862038576,0
0.983195186,4,0.982625001,3
0.983195186,4,0.007597991,1
0.508696586,0,0.974970116,3
0.893498622,0,0.053467385,3
0.973460513,0,0.523238662,4
0.436843856,0,0.937966143,3
0.022358115,0,0.999726064,1
0.380553413,0,0.067397755,3
0.064878655,2,0.019936832,0
0.376569038,0,0.149177231,0
0.54966945,2,0.511967282,0
0.508696586,0,0.014136727,3
0.5,1,0.900747367,5
0.380553413,0,0.966956883,3
0.051421061,0,0.767780727,0
0.077126814,0,0.033067409,3
0.667847948,0,0.18953783,0
0.864189935,0,0.509660048,4
0.224092214,0,0.966956883,3
0.327356935,0,0.937966143,3
0.066610134,0,0.902772804,3
0.263807181,0,0.988332327,3
0.015,0,0.998125654,2
0.378748585,0,0.999652461,2
0.060252347,2,0.026569741,0
0.190368507,0,0.426809789,2
0.07236917,0,0.013221899,0
0.892207387,0,0.027240733,1
0.135865221,0,0.329396106,0
0.263807181,0,0.983351148,3
0.263807181,0,0.955768685,1
0.654082983,2,0.997876895,3
0.023320483,2,0.997876895,3
0.109733964,0,0.149177231,0
0.263807181,0,0.378740722,2
0.003608191,6,0.016556181,0
0.015,0,0.728182436,4
0.252847079,0,0.556291293,4
0.698749013,2,0.699459094,0
0.054869763,4,0.007465381,0
0.380553413,0,0.699985187,4
0.001169903,5,0.799996576,0
0.201184477,0,0.744366067,5
0.446287307,0,0.026569741,0
0.353927871,0,0.676929349,0
0.903301086,0,0.676929349,0
0.398710821,0,0.918339721,3
0.263807181,0,0.000400165,0
0.398899893,0,0.989100048,3
0.03990733,1,0.923089815,2
0.389274515,0,0.818111192,5
0.146033323,6,0.882414707,0
0.015999837,0,0.162156131,0
0.015999837,0,0.917908631,3
0.986270397,2,0.019936832,0
0.985901741,3,0.797617425,0
0.830989377,0,0.016556181,0
0.941176471,0,0.107808876,0
0.380553413,0,0.754928159,3
0.375283739,0,6.92E-05,3
0.281624285,0,0.026569741,0
0.482239405,0,0.887780727,0
0.5,5,0.118519796,0
0.428652969,5,0.193186157,2
0.1492793,5,0.777949077,0
0.576504657,5,0.491781461,0
0.456734631,5,0.592870186,0
0.454014224,5,0.521400436,3
0.450426059,5,0.016556181,0
,0,0.565217391,0
0.015,0,0.862038576,0
0.388101983,0,0.249724001,2
,0,0.011575974,0
0.42352229,0,0.032812365,0
0.310661951,0,0.511967282,0
0.508696586,0,0.021483086,0
0.226365193,0,0.016556181,0
0.342538207,0,0.075882977,1
0.300482252,0,0.577271218,0
0.277502223,0,0.964254389,3
0.254353164,0,0.889308249,1
0.263710503,0,0.016556181,0
0.415077497,1,0.416971481,4
0.883830803,2,0.099996018,0
0.668783746,0,0.016556181,0
0.380553413,0,0.040915445,3
0.380553413,0,0.026211073,3
0.081797564,0,0.142078435,0
0.07666809,1,0.999752604,3
0.02400952,1,0.513928702,0
0.144426164,1,0.142078435,0
0.500332369,2,0.096614017,0
0.294117647,1,0.637530046,0
0.530471688,1,0.295941995,1
0.055385382,1,0.526709625,0
0.015,0,0.418926686,3
0.949358456,2,0.418926686,3
0.015,0,0.142078435,0
0.992100547,0,0.149177231,0
0.54966945,2,0.742048801,4
0.878995132,0,0.149177231,0
0.961634571,0,0.168014463,4
0.109120518,4,0.008159626,3
0.900836747,6,0.508696586,0
0.10796206,0,0.004351626,5
0.279503106,0,0.629577218,0
0.270297292,0,0.042078435,0
0.270297292,0,0.931416888,2
0.270297292,0,0.909620529,5
0.049112026,3,0.780900862,0
0.910493316,3,0.882414707,0
0.664062592,0,0.002089095,0
0.54966945,2,0.953399397,5
0.24058515,6,0.737348543,0
0.582690891,6,0.590729221,5
0.018623802,6,0.89518123,5
0.427887567,6,0.578436232,0
0.866440484,6,0.032812365,0
0.894040924,4,0.27048318,1
0.000330143,6,0.029577218,0
0.958475573,6,0.841372816,5
0.944087559,0,0.510655079,0
0.688559003,3,0.593839388,0
0.049112026,3,0.100806372,0
0.984599229,0,0.999209656,3
0.049112026,3,0.854524201,5
0.625215837,3,0.777949077,0
0.366593146,0,0.677985789,0
0.018623802,6,0.887780727,0
0.054869763,4,0.991535239,3
0.596066275,5,0.753450927,5
0.776684605,2,1.56E-06,3
0.808888889,2,0.019936832,0
0.044920788,0,0.558767753,0
0.433549633,6,0.824516492,0
0.54966945,2,0.862038576,0
0.456603358,0,0.629577218,0
0.69717469,2,0.862038576,0
0.912213241,3,0.936021544,2
0.153481248,0,0.6,0
0.997809038,4,0.955995615,2
0.330248566,0,0.042078435,0
0.330248566,0,0.100343855,0
0.330248566,0,0.042078435,0
0.221107089,0,0.031832075,2
0.380553413,0,0.042078435,0
0.263807181,0,0.094590519,5
0.929363547,4,0.55532606,3
0.049112026,3,0.248273082,5
0.284602698,0,0.964733934,3
0.284602698,0,0.104371727,1
0.006318649,1,0.728182436,4
0.444753273,0,0.844752936,2
0.458018425,0,0.019936832,0
0.608648787,3,0.183723396,1
0.018623802,6,0.121955146,2
0.015,0,0.777949077,0
0.640253856,0,0.987622869,3
0.413382485,0,0.618827374,5
0.94460529,0,0.907443165,5
0.165020929,0,0.672501903,5
0.909956095,2,0.507712528,0
0.176400822,4,0.81973807,0
0.54966945,2,0.862748494,2
0.333429824,0,0.983351148,3
0.380553413,0,0.833283985,4
0.281624285,0,0.542977632,5
0.015,0,0.149177231,0
0.998726149,3,0.676929349,3
,0,0.017622619,0
0.145492275,0,0.862038576,0
0.272008275,0,0.908993607,0
0.201728904,0,0.120035164,0
0.329593186,0,0.562896783,0
0.263807181,0,0.887780727,0
0.384694741,0,0.023174265,0
0.326923077,0,0.908993607,0
0.081493237,0,0.35199647,2
0.26262525,0,0.35199647,2
0.838382615,0,0.882414707,0
0.9,0,0.149177231,0
0.849831564,0,0.415588519,1
0.380553413,0,0.361896267,5
0.458516598,0,0.882414707,0
0.29116565,0,0.069949022,3
0.960302249,0,0.089197084,2
0.839372705,0,0.089197084,2
0.054869763,4,0.465478765,2
0.380553413,0,0.922495615,3
0.829818435,0,0.629577218,0
0.054869763,4,0.487110718,2
0.42140941,0,0.556291293,4
0.830886151,0,0.016556181,0
0.171758872,0,0.0004952,5
0.001365654,0,0.016556181,0
0.264675363,6,0.042078435,0
0.074447517,6,0.019936832,0
0.829546222,0,0.434174382,1
0.547779847,5,0.026569741,0
0.263807181,0,0.001600418,0
0.253542136,0,0.816691557,5
0.702121708,4,0.11460972,1
0.450746749,0,0.937966143,3
0.263807181,0,0.042078435,0
0.086665856,0,0.336458914,0
0.098476693,0,0.898815872,5
0.263807181,0,0.158210099,1
0.54966945,2,0.65029634,0
0.034190402,0,0.922495615,3
0.54966945,2,0.115793086,5
0.54966945,2,0.890899361,0
0.175187826,0,0.992634282,1
0.165269049,0,0.035175089,3
0.194692854,0,0.026569741,0
0.2089763,0,0.497944404,1
0.191048045,0,0.539582337,3
0.417293236,0,0.997876895,3
0.309995267,5,0.890899361,0
0.54966945,2,0.618827374,5
0.54966945,2,0.882414707,0
0.092701375,0,0.149177231,0
0.089724778,0,0.633582426,0
0.852253767,3,0.975123986,5
0.225662526,0,0.777949077,0
0.225662526,0,0.966956883,3
0.073518908,0,0.961009903,3
0.54966945,2,0.728182436,4
0.54966945,2,0.021483086,0
0.225662526,0,0.19690168,1
0.225662526,0,0.511102393,0
0.153663423,0,0.457865887,2
0.213428394,0,0.509174616,0
0.225662526,0,0.799996576,0
0.359941793,1,0.630443907,0
0.92539201,0,0.419398995,1
0.108269554,0,0.728182436,4
0.064281658,0,0.023174265,0
0.192910894,1,0.267467237,2
0.54966945,2,0.887780727,0
0.330710858,0,0.5,0
0.049112026,3,0.854608987,5
0.138201259,0,0.909620529,5
0.169223395,0,0.267467237,2
0.486656728,1,0.637213046,1
0.555545108,6,0.087557249,1
0.514950921,6,0.83552882,1
0.998324843,0,0.000131384,3
0.473767218,0,0.085361081,5
0.380553413,0,0.004641552,1
0.37035724,0,0.153392796,1
0.287754619,0,0.994236317,3
0.476351351,0,0.228309336,1
0.000329359,6,0.763211726,1
0.380553413,0,0.629577218,0
0.302402879,0,0.882414707,0
0.367075487,0,0.18953783,0
0.263807181,0,0.67466726,0
0.401197566,0,0.042078435,0
0.979784346,0,0.042078435,0
0.482433935,0,0.999545924,2
0.380553413,0,0.026569741,0
0.814183118,0,0.006151107,2
0.467459715,0,0.443022124,2
0.45305441,0,0.04983406,3
0.160123926,0,0.997876895,3
0.587148551,5,0.937966143,3
0.54966945,2,0.655556037,5
0.178362464,0,0.922495615,3
0.292799783,0,0.02139577,3
0.34388951,0,0.937966143,3
0.072696665,0,0.538925991,3
0.326492247,0,0.839278633,3
0.245097972,1,0.989349115,3
0.245097972,1,0.009101887,3
0.907859544,0,0.922495615,3
0.011795051,1,0.922495615,3
0.672764204,0,0.044352573,3
0.264054306,0,0.909697163,3
0.747092544,3,0.986682279,3
0.640983378,6,0.80661767,2
0.171963177,0,0.941148013,3
0.359941793,1,0.629577218,0
0.000417079,0,0.778233898,0
0.090363243,0,0.230679898,4
0.116263773,0,0.18953783,0
0.213081341,0,0.43856433,4
0.148183627,0,0.421268771,0
0.77068709,3,0.040547584,0
0.359941793,1,0.964148954,1
0.309392804,0,0.882414707,0
0.309392804,0,0.026569741,0
0.380553413,0,0.922495615,3
0.456734631,0,0.149177231,0
0.480002851,0,0.076963649,2
0.380553413,0,0.221000582,4
0.482889734,0,0.026569741,0
0.380553413,0,0.007132493,1
0.082521014,6,0.336458914,0
0.018002245,3,0.336458914,0
0.367067137,0,0.010382622,0
0.54966945,2,0.000613932,3
0.907865,0,0.887780727,0
0.049112026,3,0.002523829,1
,3,0.861172601,2
0.299116998,0,0.540382755,0
0.502326646,0,0.026569741,0
0.029460017,0,0.684686115,0
0.098679067,6,0.912242639,0
0.059619082,0,0.457865887,2
0.174805304,0,0.706408765,0
0.036401272,0,0.016556181,0
0.263807181,0,0.889579653,3
0.861213235,0,0.728182436,4
0.074098346,0,0.524953377,0
0.869960348,0,0.5,3
0.482889734,0,0.911521652,0
0.368722654,2,0.890899361,0
0.278760815,0,0.512006882,3
0.997038244,0,0.777949077,0
0.40380772,0,0.91493122,1
0.425915324,0,0.890899361,0
0.269647815,0,0.629577218,0
0.041473638,0,0.554922763,4
0.410839959,0,0.972428313,2
0.263807181,0,0.329090043,0
0.780495912,5,0.149177231,0
0.698079782,5,0.924863947,5
0.359941793,1,0.032812365,0
0.701451173,3,0.929491258,2
0.240835933,0,0.313385808,4
0.95242121,3,0.012199837,1
0.439229838,1,0.890899361,0
,0,0.266142682,0
0.54966945,2,0.999999759,3
0.827128457,3,0.980963544,2
0.217630059,0,0.584030301,0
0.229151552,0,0.907780727,0
0.259288348,6,0.162156131,0
0.958932377,0,0.088447936,2
0.84214404,0,0.18953783,0
0.380553413,0,0.242762337,0
0.482447787,0,0.162156131,0
0.821581368,2,0.921892995,0
0.54966945,2,0.149177231,0
0.07763206,6,0.708592331,0
0.09546015,0,0.505543452,0
0.048578779,6,0.016556181,0
0.166666667,0,0.907780727,0
0.040587127,1,0.714811898,0
0.964661674,0,0.592933379,1
0.900544381,0,0.708141536,0
0.362028004,0,0.378740722,2
0.217732415,5,0.149177231,0
0.47270651,0,0.684686115,0
0.919298918,0,0.261595875,2
0.130898727,0,0.890899361,0
0.263807181,0,0.676548031,0
,3,0.019936832,0
0.075651548,1,0.534160827,0
0.003846148,0,0.890899361,0
0.894123634,0,0.032812365,0
0.263807181,0,0.374386191,1
0.516228564,6,0.994924725,3
0.946494991,3,0.149177231,0
0.041634087,0,0.553339331,0
0.930837074,3,0.016556181,0
0.930837074,3,0.767780727,0
0.80582452,0,0.629577218,0
0.54966945,2,0.112141104,0
0.054869763,4,0.629577218,0
0.011101679,6,0.017380933,0
0.380553413,0,0.016556181,0
0.059247631,0,0.18953783,0
0.263807181,0,0.016556181,0
0.956521739,3,0.149177231,0
0.015,0,0.728182436,4
0.074047635,6,0.336458914,0
0.129379679,4,0.003875829,2
0.380553413,0,0.336458914,0
0.231373245,6,0.149177231,0
0.204641197,0,0.042078435,0
0.004931221,4,0.767780727,0
0.841022208,2,0.629577218,0
0.067348366,0,0.215334964,0
0.230913347,0,0.449177231,0
0.263807181,0,0.449177231,0
0.525113169,2,0.579508604,0
0.965041074,2,0.922495615,3
0.303001445,0,0.4293781,1
0.515069041,6,0.862038576,0
0.243510335,6,0.862038576,0
0.856199756,3,0.629577218,0
0.998389877,6,0.221000582,4
0.015,0,0.35827076,2
0.832275058,3,0.629577218,0
0.508209539,0,0.967368708,1
0.427797623,0,0.629577218,0
0.421806924,1,0.016556181,0
0.566146881,2,0.031530761,0
0.075726854,0,0.336458914,0
0.677370998,2,0.336458914,0
0.380553413,0,0.336458914,0
0.263807181,0,0.336458914,0
0.60183629,1,0.336458914,0
0.046298009,0,0.422099144,0
0.239021381,0,0.422099144,0
0.985037793,6,0.002238578,3
0.978604495,6,0.336458914,0
0.265800664,0,0.336458914,0
0.053418298,0,0.18953783,0
0.067008352,0,0.336458914,0
0.499199927,5,0.336458914,0
0.263807181,0,0.457865887,2
0.863251954,0,0.937966143,3
0.027188332,0,0.841480835,0
0.473087461,0,0.569239117,0
0.263807181,0,0.882414707,0
0.977504809,4,0.994998582,1
0.015,0,0.97412799,2
0.189674238,0,0.949865979,2
0.220343853,0,0.937966143,3
0.54966945,2,0.892373405,2
0.04278836,0,0.862038576,0
0.265800664,0,0.046825845,2
0.406086296,0,0.007043954,0
0.406086296,0,0.717450566,0
0.028292764,0,0.018725166,1
0.263807181,0,0.088258703,2
0.642705273,0,0.452343781,4
0.241511211,0,0.666666667,0
0.263807181,0,0.068079619,3
0.380553413,0,0.693245511,0
0.381039791,0,0.974970116,3
0.948486551,2,0.115285912,0
0.380553413,0,0.618827374,5
0.080791446,0,0.18953783,0
0.084864767,4,0.189433006,2
0.670289189,0,0.457865887,2
0.545490369,2,0.051495503,3
0.359941793,1,0.767780727,0
0.359941793,1,0.5786241,4
0.368722654,2,0.929992509,0
0.263807181,0,0.797617425,0
0.263807181,0,0.574549474,0
0.263807181,0,0.313385808,4
0.956920067,3,0.221000582,4
0.972387398,3,0.155715991,2
0.014632125,2,0.96483113,3
0.1661893,0,0.777949077,0
0.263807181,0,0.098968236,1
0.052630135,0,0.999475528,5
0.12620722,6,0.244033949,5
0.442978753,0,0.939147513,3
0.380553413,0,0.922495615,3
0.380553413,0,0.685359787,3
0.950137267,0,0.500650774,1
0.987930342,0,0.500650774,1
0.419160567,6,0.632519672,0
0.482447787,0,0.471543828,4
0.399979191,5,0.077801063,3
0.116541881,0,0.49665585,0
0.263807181,0,4.25E-05,1
0.936097502,0,0.590733591,0
0.429178721,0,0.221000582,4
0.994138312,2,0.413793103,4
0.380553413,0,0.5,0
0.274443172,0,0.908974359,4
,3,0.019936832,0
0.212851941,0,0.042078435,0
0.305737651,0,0.449177231,0
0.060884742,4,0.091400045,1
0.849670987,0,0.449177231,0
0.24480853,6,0.728182436,4
0.82473629,2,0.023174265,0
0.926634591,0,0.18953783,0
0.999999995,3,0.001729114,0
0.263807181,0,0.095790191,2
0.54966945,2,0.922495615,3
0.089624445,6,0.706104178,1
0.089624445,6,0.001529764,0
0.155174716,3,0.015608086,0
0.089624445,6,0.728182436,4
0.877901553,0,0.99935486,2
0.434854806,0,0.969995158,3
0.263807181,0,0.354861059,5
0.994741655,3,0.032812365,0
0.054869763,4,0.974034289,2
0.166050351,0,0.565337064,0
0.958012987,3,0.046860059,2
0.394766643,0,0.922495615,3
0.54966945,2,0.5,0
0.476479464,1,0.449177231,0
0.978767027,3,0.978501004,1
0.380553413,0,0.457865887,2
0.54966945,2,0.016751386,5
0.54966945,2,0.326919909,4
0.435858553,0,0.673047824,4
0.878256361,2,0.862038576,0
0.54966945,2,0.882414707,0
0.5,6,0.415024458,4
0.334,0,0.336458914,0
0.021719864,0,0.042078435,0
0.912742029,0,0.601477926,0
0.380553413,0,0.673947993,0
0.640983378,6,0.63848147,0
0.934801287,6,0.767780727,0
0.04067758,3,0.058016606,1
0.459770905,0,0.03243937,5
0.042342497,0,0.237138777,1
0.015,0,0.026569741,0
0.32478147,1,0.509665111,0
0.517511611,1,0.6875,0
0.621594946,1,0.767780727,0
0.000211665,4,0.515660177,0
0.866463802,0,0.005352963,0
0.360009008,5,0.18953783,0
0.263807181,0,0.073906584,2
0.018623802,6,0.882414707,0
,3,0.922495615,3
0.048578779,6,0.767780727,0
0.946143892,0,0.983351148,3
0.619274974,2,0.098044534,0
0.449727937,0,0.026569741,0
0.853153263,0,0.882414707,0
0.054966422,0,0.917874396,0
,3,0.917874396,0
0.073691018,3,0.882414707,0
0.018623802,6,0.917874396,0
0.640983378,6,0.974929506,5
0.018623802,6,0.026569741,0
0.090776154,6,0.937966143,3
0.018623802,6,0.937966143,3
0.060328741,0,0.922495615,3
0.018090424,0,0.937966143,3
0.365378608,1,0.987622869,3
0.317311978,6,0.989263159,3
0.944300348,6,0.937966143,3
0.263807181,0,0.016049168,3
0.114907472,6,0.505090741,3
0.188773012,6,0.928731688,5
0.210686647,0,0.023174265,0
0.018623802,6,0.62936231,3
0.331159346,0,0.753450927,5
0.380553413,0,0.032812365,0
0.912435512,3,0.124137931,2
0.04385065,2,0.882414707,0
0.263807181,0,0.686102604,0
0.919319298,0,0.267467237,2
0.083306624,0,0.999371935,3
0.54966945,2,0.18953783,0
0.892970808,0,0.583119273,4
0.054869763,4,0.890899361,0
0.622770982,5,0.909620529,5
0.339755322,0,0.890899361,0
0.008741839,0,0.83245832,0
0.136984238,0,0.911894902,0
0.51207975,0,0.18953783,0
0.769032804,4,2.07E-07,3
0.000211665,1,0.013050692,0
0.034792576,0,0.032812365,0
0.459389723,0,0.629577218,0
0.263807181,0,0.336458914,0
0.830072007,0,0.016381011,0
0.054869763,4,0.566168253,0
0.054869763,4,0.125284992,0
0.476776919,0,0.250632601,5
0.359941793,1,0.989185369,3
0.999999899,2,0.527073145,0
0.063740603,0,0.044818488,5
0.979291481,0,0.925721545,0
0.398644127,0,0.449177231,0
,3,0.767780727,0
0.93943905,4,0.162156131,0
0.259533949,3,0.890899361,0
0.163534364,1,0.797617425,0
0.433537418,3,0.456734631,1
0.263807181,0,0.490150114,4
0.001258411,1,0.673047824,4
0.237827569,0,0.18953783,0
0.570891145,6,0.747584645,4
0.656715681,2,0.618827374,5
0.237062915,0,0.841451933,0
0.357423897,0,0.032812365,0
0.42957149,1,0.984090224,1
0.486446871,1,0.862038576,0
0.359941793,1,0.016556181,0
0.359941793,1,0.974970116,3
0.359941793,1,0.162156131,0
0.359941793,1,0.890899361,0
0.545860225,2,0.024202427,0
0.359941793,1,0.999981068,3
0.37699943,1,0.890899361,0
0.359941793,1,0.363248653,1
0.235036409,0,0.259156687,1
,,0.862038576,0
,,0.767780727,0
,,0.449177231,0
,,0.149594536,2
,,0.116255463,0
,,0.987326781,2
,,0.423237915,1
,,0.937966143,3
,,0.303658662,1
,,0.122866077,0
,,0.336458914,0
,,0.515870345,0
,,0.767780727,0
,,0.799996576,0
,,0.906162618,0
,,0.162156131,0
,,0.777949077,0
,,0.917615721,5
,,0.877583223,2
,,0.221000582,4
,,0.032812365,0
,,0.243762483,0
,,0.542408555,1
,,0.018876179,1
,,0.021483086,0
,,0.504306811,5
,,0.023377222,5
,,0.816753434,5
,,0.816753434,5
,,0.024202427,0
,,0.985705242,2
,,0.201105861,1
,,0.862038576,0
,,0.9248431,0
,,0.534872056,3
,,0.18953783,0
,,0.260037849,1
,,0.740323753,4
,,0.042078435,0
,,0.941148013,3
,,0.042078435,0
,,0.6896173,5
,,0.019936832,0
,,0.514705882,0
,,0.41392014,4
,,0.452245084,1
,,0.767780727,0
,,0.635768217,5
,,0.882414707,0
,,0.18953783,0
,,0.712480215,0
,,0.443179155,1
,,0.829992271,5
,,0.685,0
,,0.928658962,0
,,0.862038576,0
,,0.267467237,2
,,0.449177231,0
,,0.016556181,0
,,0.019936832,0
,,0.777949077,0
,,0.449177231,0
,,0.055191365,3
,,0.267761217,1
,,0.393962371,2
,,0.406586264,4
