tsl,byd
,0.970090233
,0.648151874
,0.321035288
,0.060493427
,0.016106691
,0.135859107
,0.368999476
,0.988711681
,0.519597417
,0.458735846
,0.5
,0.996033881
,0.999973101
,0.902051441
,0.549341784
,0.863251954
,0.512985293
,0.064031747
,0.468926636
,0.038074163
,0.018804235
,0.128899015
,0.785101228
,0.181874774
,0.401250632
,0.401250632
,0.688691535
,0.852007351
,0.49599726
,0.197772437
,0.673957738
,0.333975309
,0.141714679
,0.29080193
,0.340559571
,0.581773448
,0.090897362
,0.039181742
,0.234042969
,0.804878049
,0.760488458
,0.467659016
,0.761934631
,0.917680199
,0.199358285
,0.931660024
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.629769173
,0.212488823
,0.629769173
,0.629769173
,0.760926105
,0.727954298
,0.11133036
,0.985779432
,0.989053561
,0.470337133
,0.675148483
,0.675148483
,0.675148483
,0.675148483
,0.675148483
,0.675148483
,0.675148483
,0.678012469
,0.986288973
,0.608690237
,0.86878914
,0.760926105
,0.98795788
,0.887013398
,0.636005643
,0.636005643
,0.636005643
,0.681926239
,0.974645754
,0.925509871
,0.675148483
,0.911335093
,0.501707724
,0.824490709
,0.797957703
,0.635595805
,0.804118481
,0.71584348
,0.71584348
,0.71584348
,0.71584348
,0.71584348
,0.71584348
,0.71584348
,0.71584348
,0.529061494
,0.794151772
,0.91460567
,0.551127118
,0.961368584
,0.00010467
,0.999501162
,0.601833532
,0.696107972
,0.942373579
,0.942373579
,0.618477751
,0.016599284
,0.575085461
,0.5
,0.957062818
,0.789623477
,0.202580246
,0.997876982
,0.515532859
,0.396439072
,0.436205322
,0.696799142
,0.575850729
,0.630643625
,0.998790242
,0.913544555
,0.067006414
,0.861688646
,0.484123122
,0.600081695
,0.127002206
,0.33874639
,0.788954769
,0.65318423
,0.443227582
,0.984832897
,0.73751429
,0.994819991
,0.25239548
,0.042687778
,0.71401668
,0.690602548
,0.999681988
,0.845382567
,0.975975694
,0.12663724
,0.75905205
,0.981673751
,0.670850702
,0.581484733
,0.988066507
,0.168240911
,0.235651951
,0.706104501
,0.502093714
,0.523114933
,0.812368666
,0.478554966
,0.22695773
,0.079918704
,0.347499503
,0.997180511
,0.337834396
,0.696919299
,0.999954819
,0.120796448
,0.303456751
,0.178844021
,0.958131227
,0.496074068
,0.993457466
,0.746674261
,0.999785196
,0.905436344
,0.189492041
,0.456140351
,0.904676811
,0.258724926
,0.824484835
,0.836319277
,0.887057578
,0.251629259
,0.022010768
,0.277404922
,0.511967282
,0.549916447
,0.982852261
,0.878891255
,0.337346593
,0.25661381
,0.473767218
,0.201415127
,0.506349661
,0.237664891
,0.583733022
,0.629709396
,0.733432413
,0.371802421
,0.949677095
,0.909624037
,0.666666667
,0.666666667
,0.519649169
,0.931055858
,0.878084428
,0.877808243
,0.988883041
,0.06128302
,0.27549067
,0.948261875
,0.507125474
,0.869327865
,0.778072694
,0.827824232
,0.958897644
,0.992943836
,0.247520043
,0.99994025
,0.994159272
,0.470918398
,0.470428581
,0.198453499
,0.378782819
,0.960826096
,0.381772076
,0.23174265
,0.695591552
,0.624616392
,0.951932631
,0.498824665
,0.41798203
,0.969083206
,0.371927663
,0.891288022
,0.903234127
,0.769206826
,0.921045485
,0.816611777
,0.859927906
,0.306578928
,0.104679133
,0.652825885
,0.327915951
,0.342791249
,0.541372042
,0.01298449
,0.904799534
,0.805836334
,0.968967423
,0.000585238
,0.07583878
,0.989980729
,0.177974854
,0.0650448
,0.723948263
,0.999691676
,0.981329029
,0.393233233
,0.879443357
,0.210946706
,0.741164407
,0.928188057
,0.78721457
,0.784168069
,0.946167465
,0.072964721
,0.929111697
,0.379007664
,0.37457892
,0.617632889
,0.822078724
,0.632988745
,0.510667672
,0.334470818
,0.00799184
,0.995459272
